"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"7681",656,2144.026,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3","H5N6F1","extra modification",31902.69,2.87905e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H5N6F1 _ extra modification"
"7682",947.323,2144.026,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3","H5N6F1","extra modification",32194.01,0.0005664425,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N6F1 _ extra modification"
"7683",1021.74,2144.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3","H5N6F1","extra modification",32268.43,3.217762e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H5N6F1 _ extra modification"
"7684",1063.363,2144.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3","H5N6F1","extra modification",32310.05,3.695742e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H5N6F1 _ extra modification"
"7685",1143.333,2144.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3","H5N6F1","extra modification",32390.02,5.092488e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H5N6F1 _ extra modification"
"7686",1167.423,2144.026,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3","H5N6F1","extra modification",32414.11,7.992756e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H5N6F1 _ extra modification"
"7687",1209.433,2144.026,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3","H5N6F1","extra modification",32456.12,9.214029e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H5N6F1 _ extra modification"
"7688",1312.453,2144.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3","H5N6F1","extra modification",32559.14,0.0001157395,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H5N6F1 _ extra modification"
"7689",656,2160.026,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H5N6F1","extra modification",31918.69,8.843192e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H5N6F1 _ extra modification"
"7690",947.323,2160.026,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H5N6F1","extra modification",32210.01,0.0001739865,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N6F1 _ extra modification"
"7691",1021.74,2160.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H5N6F1","extra modification",32284.43,9.883568e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H5N6F1 _ extra modification"
"7692",1063.363,2160.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H5N6F1","extra modification",32326.05,1.135171e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H5N6F1 _ extra modification"
"7693",1143.333,2160.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H5N6F1","extra modification",32406.02,1.564191e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H5N6F1 _ extra modification"
"7694",1167.423,2160.026,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H5N6F1","extra modification",32430.11,2.455027e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H5N6F1 _ extra modification"
"7695",1209.433,2160.026,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H5N6F1","extra modification",32472.12,2.83015e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H5N6F1 _ extra modification"
"7696",1312.453,2160.026,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H5N6F1","extra modification",32575.14,3.555015e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H5N6F1 _ extra modification"
"7697",656,2207.036,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2S1","H5N6F1","extra modification",31965.7,1.504326e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7698",947.323,2207.036,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2S1","H5N6F1","extra modification",32257.02,0.0002959705,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7699",1021.74,2207.036,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2S1","H5N6F1","extra modification",32331.44,1.681305e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7700",1063.363,2207.036,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2S1","H5N6F1","extra modification",32373.06,1.931053e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7701",1143.333,2207.036,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2S1","H5N6F1","extra modification",32453.03,2.660864e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7702",1167.423,2207.036,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2S1","H5N6F1","extra modification",32477.12,4.176275e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7703",1209.433,2207.036,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2S1","H5N6F1","extra modification",32519.13,4.8144e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7704",1312.453,2207.036,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2S1","H5N6F1","extra modification",32622.15,6.047476e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H5N6F1 _ extra modification"
"7705",656,2248.088,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2S1","H5N6F1","extra modification",32006.75,1.963076e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7706",947.323,2248.088,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2S1","H5N6F1","extra modification",32298.08,0.000386228,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7707",1021.74,2248.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2S1","H5N6F1","extra modification",32372.49,2.194027e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7708",1063.363,2248.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2S1","H5N6F1","extra modification",32414.12,2.519936e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7709",1143.333,2248.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2S1","H5N6F1","extra modification",32494.09,3.472306e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7710",1167.423,2248.088,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2S1","H5N6F1","extra modification",32518.18,5.449849e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7711",1209.433,2248.088,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2S1","H5N6F1","extra modification",32560.19,6.282573e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7712",1312.453,2248.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2S1","H5N6F1","extra modification",32663.21,7.891681e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H5N6F1 _ extra modification"
"7713",656,2264.088,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1S1","H5N6F1","extra modification",32022.75,6.655735e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7714",947.323,2264.088,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1S1","H5N6F1","extra modification",32314.08,0.0001309491,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7715",1021.74,2264.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1S1","H5N6F1","extra modification",32388.49,7.438762e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7716",1063.363,2264.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1S1","H5N6F1","extra modification",32430.12,8.543746e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7717",1143.333,2264.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1S1","H5N6F1","extra modification",32510.09,1.177272e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7718",1167.423,2264.088,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1S1","H5N6F1","extra modification",32534.18,1.84775e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7719",1209.433,2264.088,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1S1","H5N6F1","extra modification",32576.19,2.130082e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7720",1312.453,2264.088,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1S1","H5N6F1","extra modification",32679.21,2.675644e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1 _ H5N6F1 _ extra modification"
"7721",656,2352.151,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S2","H5N6F1","extra modification",32110.82,8.48514e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7722",947.323,2352.151,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S2","H5N6F1","extra modification",32402.14,0.000166942,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7723",1021.74,2352.151,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S2","H5N6F1","extra modification",32476.56,9.483391e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7724",1063.363,2352.151,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S2","H5N6F1","extra modification",32518.18,1.089209e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7725",1143.333,2352.151,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S2","H5N6F1","extra modification",32598.15,1.500859e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7726",1167.423,2352.151,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S2","H5N6F1","extra modification",32622.24,2.355626e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7727",1209.433,2352.151,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S2","H5N6F1","extra modification",32664.25,2.715559e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7728",1312.453,2352.151,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S2","H5N6F1","extra modification",32767.27,3.411075e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2 _ H5N6F1 _ extra modification"
"7729",656,2393.203,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F1S2","H5N6F1","extra modification",32151.87,1.910408e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7730",947.323,2393.203,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F1S2","H5N6F1","extra modification",32443.19,3.758656e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7731",1021.74,2393.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F1S2","H5N6F1","extra modification",32517.61,2.135161e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7732",1063.363,2393.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F1S2","H5N6F1","extra modification",32559.23,2.452327e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7733",1143.333,2393.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F1S2","H5N6F1","extra modification",32639.2,3.379145e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7734",1167.423,2393.203,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F1S2","H5N6F1","extra modification",32663.29,5.303631e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7735",1209.433,2393.203,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F1S2","H5N6F1","extra modification",32705.3,6.114013e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7736",1312.453,2393.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F1S2","H5N6F1","extra modification",32808.32,7.679949e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F1S2 _ H5N6F1 _ extra modification"
"7737",656,2409.203,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H5N6F1","extra modification",32167.87,2.912195e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H5N6F1 _ extra modification"
"7738",947.323,2409.203,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H5N6F1","extra modification",32459.19,5.729635e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H5N6F1 _ extra modification"
"7739",1021.74,2409.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H5N6F1","extra modification",32533.61,3.254806e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H5N6F1 _ extra modification"
"7740",1063.363,2409.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H5N6F1","extra modification",32575.23,3.738288e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H5N6F1 _ extra modification"
"7741",1143.333,2409.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H5N6F1","extra modification",32655.2,5.151114e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H5N6F1 _ extra modification"
"7742",1167.423,2409.203,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H5N6F1","extra modification",32679.29,8.084771e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H5N6F1 _ extra modification"
"7743",1209.433,2409.203,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2","H5N6F1","extra modification",32721.3,9.320104e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2 _ H5N6F1 _ extra modification"
"7744",1312.453,2409.203,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2","H5N6F1","extra modification",32824.32,1.170719e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2 _ H5N6F1 _ extra modification"
"7745",656,2427.258,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F3","H5N6F1","extra modification",32185.92,1.819378e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F3 _ H5N6F1 _ extra modification"
"7746",947.323,2427.258,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F3","H5N6F1","extra modification",32477.25,3.579558e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3 _ H5N6F1 _ extra modification"
"7747",1021.74,2427.258,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F3","H5N6F1","extra modification",32551.66,2.033422e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F3 _ H5N6F1 _ extra modification"
"7748",1063.363,2427.258,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F3","H5N6F1","extra modification",32593.29,2.335475e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F3 _ H5N6F1 _ extra modification"
"7749",1143.333,2427.258,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F3","H5N6F1","extra modification",32673.26,3.21813e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3 _ H5N6F1 _ extra modification"
"7750",1167.423,2427.258,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F3","H5N6F1","extra modification",32697.35,5.050916e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F3 _ H5N6F1 _ extra modification"
"7751",1209.433,2427.258,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3","H5N6F1","extra modification",32739.36,5.822684e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3 _ H5N6F1 _ extra modification"
"7752",1312.453,2427.258,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3","H5N6F1","extra modification",32842.38,7.314004e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N6F1 _ extra modification"
"7753",656,2571.345,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H6N5S2","H5N6F1","extra modification",32330.01,2.015822e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5S2 _ H5N6F1 _ extra modification"
"7754",947.323,2571.345,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H6N5S2","H5N6F1","extra modification",32621.33,3.966054e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5S2 _ H5N6F1 _ extra modification"
"7755",1021.74,2571.345,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H6N5S2","H5N6F1","extra modification",32695.75,2.252977e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5S2 _ H5N6F1 _ extra modification"
"7756",1063.363,2571.345,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5S2","H5N6F1","extra modification",32737.37,2.587643e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5S2 _ H5N6F1 _ extra modification"
"7757",1143.333,2571.345,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5S2","H5N6F1","extra modification",32817.34,3.565602e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5S2 _ H5N6F1 _ extra modification"
"7758",1167.423,2571.345,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5S2","H5N6F1","extra modification",32841.43,5.596279e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5S2 _ H5N6F1 _ extra modification"
"7759",1209.433,2571.345,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5S2","H5N6F1","extra modification",32883.44,6.451377e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5S2 _ H5N6F1 _ extra modification"
"7760",1312.453,2571.345,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H6N5S2","H5N6F1","extra modification",32986.46,8.10372e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5S2 _ H5N6F1 _ extra modification"
"7761",656,2717.488,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F3S1","H5N6F1","extra modification",32476.15,1.873222e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7762",947.323,2717.488,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F3S1","H5N6F1","extra modification",32767.48,3.685495e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7763",1021.74,2717.488,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F3S1","H5N6F1","extra modification",32841.89,2.093601e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7764",1063.363,2717.488,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F3S1","H5N6F1","extra modification",32883.52,2.404593e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7765",1143.333,2717.488,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F3S1","H5N6F1","extra modification",32963.49,3.313371e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7766",1167.423,2717.488,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F3S1","H5N6F1","extra modification",32987.58,5.200398e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7767",1209.433,2717.488,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3S1","H5N6F1","extra modification",33029.59,5.995006e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7768",1312.453,2717.488,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3S1","H5N6F1","extra modification",33132.61,7.530462e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3S1 _ H5N6F1 _ extra modification"
"7769",656,0,2176.025,186,"Hex(1)HexNAc(1)NeuAc(1)","no glycan","H5N6F1","extra modification",29758.67,1.592905e-05,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification"
"7770",947.323,0,2176.025,186,"Hex(1)HexNAc(1)NeuAc(2)","no glycan","H5N6F1","extra modification",30049.99,0.0003133982,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F1 _ extra modification"
"7771",1021.74,0,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1)","no glycan","H5N6F1","extra modification",30124.4,1.780306e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification"
"7772",1063.363,0,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","no glycan","H5N6F1","extra modification",30166.03,2.04476e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1 _ extra modification"
"7773",1143.333,0,2176.025,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","no glycan","H5N6F1","extra modification",30246,2.817544e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F1 _ extra modification"
"7774",1167.423,0,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","no glycan","H5N6F1","extra modification",30270.09,4.422188e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification"
"7775",1209.433,0,2176.025,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","no glycan","H5N6F1","extra modification",30312.1,5.097888e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F1 _ extra modification"
"7776",1312.453,0,2176.025,186,"Hex(2)HexNAc(2)NeuAc(2)","no glycan","H5N6F1","extra modification",30415.12,6.403572e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1 _ extra modification"
"7777",656,1915.778,2207.036,186,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2","H5N4F2S1","extra modification",31705.45,8.079634e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2 _ H5N4F2S1 _ extra modification"
"7778",947.323,1915.778,2207.036,186,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2","H5N4F2S1","extra modification",31996.78,0.0001589638,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H5N4F2S1 _ extra modification"
"7779",1021.74,1915.778,2207.036,186,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2","H5N4F2S1","extra modification",32071.19,9.030179e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H5N4F2S1 _ extra modification"
"7780",1063.363,1915.778,2207.036,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2","H5N4F2S1","extra modification",32112.82,1.037156e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H5N4F2S1 _ extra modification"
"7781",1143.333,1915.778,2207.036,186,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2","H5N4F2S1","extra modification",32192.79,1.429132e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2 _ H5N4F2S1 _ extra modification"
"7782",1167.423,1915.778,2207.036,186,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2","H5N4F2S1","extra modification",32216.88,2.24305e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2 _ H5N4F2S1 _ extra modification"
