"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"13150",1167.423,1997.883,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F2","H6N5F2S1","extra modification",32711.59,3.427689e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F2 _ H6N5F2S1 _ extra modification"
"13151",1209.433,1997.883,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F2","H6N5F2S1","extra modification",32753.6,5.709866e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F2 _ H6N5F2S1 _ extra modification"
"13152",1312.453,1997.883,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F2","H6N5F2S1","extra modification",32856.62,9.800004e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F2 _ H6N5F2S1 _ extra modification"
"13153",656,2061.921,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F3","H6N5F2S1","extra modification",32264.2,4.350086e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13154",947.323,2061.921,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F3","H6N5F2S1","extra modification",32555.53,0.0002741522,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13155",1021.74,2061.921,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F3","H6N5F2S1","extra modification",32629.94,1.45477e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13156",1063.363,2061.921,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F3","H6N5F2S1","extra modification",32671.57,1.089796e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13157",1143.333,2061.921,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F3","H6N5F2S1","extra modification",32751.54,4.945898e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13158",1167.423,2061.921,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F3","H6N5F2S1","extra modification",32775.63,1.012256e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13159",1209.433,2061.921,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F3","H6N5F2S1","extra modification",32817.64,1.686222e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13160",1312.453,2061.921,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F3","H6N5F2S1","extra modification",32920.66,2.89411e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H6N5F2S1 _ extra modification"
"13161",656,2102.974,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F3","H6N5F2S1","extra modification",32305.26,1.302253e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13162",947.323,2102.974,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F3","H6N5F2S1","extra modification",32596.58,0.0008207092,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13163",1021.74,2102.974,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F3","H6N5F2S1","extra modification",32671,4.355036e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13164",1063.363,2102.974,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F3","H6N5F2S1","extra modification",32712.62,3.26244e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13165",1143.333,2102.974,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F3","H6N5F2S1","extra modification",32792.59,1.480617e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13166",1167.423,2102.974,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F3","H6N5F2S1","extra modification",32816.68,3.030315e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13167",1209.433,2102.974,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F3","H6N5F2S1","extra modification",32858.69,5.047917e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13168",1312.453,2102.974,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F3","H6N5F2S1","extra modification",32961.71,8.663882e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H6N5F2S1 _ extra modification"
"13169",656,2118.973,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F2","H6N5F2S1","extra modification",32321.26,3.561425e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13170",947.323,2118.973,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F2","H6N5F2S1","extra modification",32612.58,0.000224449,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13171",1021.74,2118.973,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F2","H6N5F2S1","extra modification",32687,1.191023e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13172",1063.363,2118.973,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F2","H6N5F2S1","extra modification",32728.62,8.92218e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13173",1143.333,2118.973,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F2","H6N5F2S1","extra modification",32808.59,4.049217e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13174",1167.423,2118.973,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F2","H6N5F2S1","extra modification",32832.68,8.287359e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13175",1209.433,2118.973,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F2","H6N5F2S1","extra modification",32874.69,1.380513e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13176",1312.453,2118.973,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F2","H6N5F2S1","extra modification",32977.71,2.369414e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H6N5F2S1 _ extra modification"
"13177",656,2144.026,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3","H6N5F2S1","extra modification",32346.31,1.260679e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13178",947.323,2144.026,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3","H6N5F2S1","extra modification",32637.63,0.0007945083,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13179",1021.74,2144.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3","H6N5F2S1","extra modification",32712.05,4.216003e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13180",1063.363,2144.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3","H6N5F2S1","extra modification",32753.67,3.158288e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13181",1143.333,2144.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3","H6N5F2S1","extra modification",32833.64,1.433349e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13182",1167.423,2144.026,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3","H6N5F2S1","extra modification",32857.73,2.933573e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13183",1209.433,2144.026,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3","H6N5F2S1","extra modification",32899.74,4.886764e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13184",1312.453,2144.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3","H6N5F2S1","extra modification",33002.76,8.387291e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H6N5F2S1 _ extra modification"
"13185",656,2160.026,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H6N5F2S1","extra modification",32362.31,3.114014e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13186",947.323,2160.026,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H6N5F2S1","extra modification",32653.63,0.0001962522,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13187",1021.74,2160.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H6N5F2S1","extra modification",32728.05,1.041398e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13188",1063.363,2160.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","extra modification",32769.67,7.801314e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13189",1143.333,2160.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H6N5F2S1","extra modification",32849.64,3.540527e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13190",1167.423,2160.026,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H6N5F2S1","extra modification",32873.73,7.246243e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13191",1209.433,2160.026,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","extra modification",32915.74,1.207084e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13192",1312.453,2160.026,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H6N5F2S1","extra modification",33018.76,2.071752e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ extra modification"
"13193",656,2207.036,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2S1","H6N5F2S1","extra modification",32409.32,3.105009e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13194",947.323,2207.036,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2S1","H6N5F2S1","extra modification",32700.64,0.0001956846,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13195",1021.74,2207.036,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2S1","H6N5F2S1","extra modification",32775.06,1.038387e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13196",1063.363,2207.036,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2S1","H6N5F2S1","extra modification",32816.68,7.778753e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13197",1143.333,2207.036,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2S1","H6N5F2S1","extra modification",32896.65,3.530288e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13198",1167.423,2207.036,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2S1","H6N5F2S1","extra modification",32920.74,7.225288e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13199",1209.433,2207.036,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2S1","H6N5F2S1","extra modification",32962.75,1.203593e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13200",1312.453,2207.036,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2S1","H6N5F2S1","extra modification",33065.77,2.065761e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H6N5F2S1 _ extra modification"
"13201",656,2248.088,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2S1","H6N5F2S1","extra modification",32450.37,6.710078e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13202",947.323,2248.088,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2S1","H6N5F2S1","extra modification",32741.69,0.0004228842,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13203",1021.74,2248.088,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2S1","H6N5F2S1","extra modification",32816.11,2.244006e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13204",1063.363,2248.088,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2S1","H6N5F2S1","extra modification",32857.73,1.681027e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13205",1143.333,2248.088,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2S1","H6N5F2S1","extra modification",32937.7,7.629127e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13206",1167.423,2248.088,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2S1","H6N5F2S1","extra modification",32961.79,1.561421e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13207",1209.433,2248.088,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2S1","H6N5F2S1","extra modification",33003.8,2.601024e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13208",1312.453,2248.088,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2S1","H6N5F2S1","extra modification",33106.82,4.464211e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H6N5F2S1 _ extra modification"
"13209",656,2409.203,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",32611.49,3.214786e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13210",947.323,2409.203,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H6N5F2S1","extra modification",32902.81,0.000202603,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13211",1021.74,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",32977.23,1.075099e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13212",1063.363,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H6N5F2S1","extra modification",33018.85,8.05377e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13213",1143.333,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H6N5F2S1","extra modification",33098.82,3.655101e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13214",1167.423,2409.203,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",33122.91,7.480737e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13215",1209.433,2409.203,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2","H6N5F2S1","extra modification",33164.92,1.246146e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13216",1312.453,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2","H6N5F2S1","extra modification",33267.94,2.138795e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13217",656,2281.115,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F2","H6N5F2S1","extra modification",32483.4,7.627681e-07,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13218",947.323,2281.115,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F2","H6N5F2S1","extra modification",32774.72,4.807136e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13219",1021.74,2281.115,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F2","H6N5F2S1","extra modification",32849.14,2.550873e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13220",1063.363,2281.115,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F2","H6N5F2S1","extra modification",32890.76,1.910908e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13221",1143.333,2281.115,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F2","H6N5F2S1","extra modification",32970.73,8.672411e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13222",1167.423,2281.115,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F2","H6N5F2S1","extra modification",32994.82,1.774945e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13223",1209.433,2281.115,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F2","H6N5F2S1","extra modification",33036.83,2.956714e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13224",1312.453,2281.115,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F2","H6N5F2S1","extra modification",33139.85,5.074692e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F2 _ H6N5F2S1 _ extra modification"
"13225",656,2321.14,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N6S1","H6N5F2S1","extra modification",32523.42,2.047655e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13226",947.323,2321.14,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N6S1","H6N5F2S1","extra modification",32814.75,0.0001290478,"Hex(1)HexNAc(1)NeuAc(2) _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13227",1021.74,2321.14,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N6S1","H6N5F2S1","extra modification",32889.16,6.847833e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13228",1063.363,2321.14,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N6S1","H6N5F2S1","extra modification",32930.79,5.129842e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13229",1143.333,2321.14,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N6S1","H6N5F2S1","extra modification",33010.76,2.328113e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13230",1167.423,2321.14,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N6S1","H6N5F2S1","extra modification",33034.85,4.764849e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13231",1209.433,2321.14,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N6S1","H6N5F2S1","extra modification",33076.86,7.937315e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13232",1312.453,2321.14,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N6S1","H6N5F2S1","extra modification",33179.88,1.362304e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N6S1 _ H6N5F2S1 _ extra modification"
"13233",656,2352.151,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S2","H6N5F2S1","extra modification",32554.43,1.867593e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13234",947.323,2352.151,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S2","H6N5F2S1","extra modification",32845.76,0.0001176999,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13235",1021.74,2352.151,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S2","H6N5F2S1","extra modification",32920.17,6.245664e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13236",1063.363,2352.151,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S2","H6N5F2S1","extra modification",32961.8,4.678745e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13237",1143.333,2352.151,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S2","H6N5F2S1","extra modification",33041.77,2.123389e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13238",1167.423,2352.151,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S2","H6N5F2S1","extra modification",33065.86,4.345849e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13239",1209.433,2352.151,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S2","H6N5F2S1","extra modification",33107.87,7.239342e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13240",1312.453,2352.151,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S2","H6N5F2S1","extra modification",33210.89,1.242509e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2 _ H6N5F2S1 _ extra modification"
"13241",656,2409.203,2572.373,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",32611.49,1.472296e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13242",947.323,2409.203,2572.373,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H6N5F2S1","extra modification",32902.81,9.278743e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13243",1021.74,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",32977.23,4.9237e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13244",1063.363,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H6N5F2S1","extra modification",33018.85,3.688437e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13245",1143.333,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H6N5F2S1","extra modification",33098.82,1.67395e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13246",1167.423,2409.203,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H6N5F2S1","extra modification",33122.91,3.426002e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13247",1209.433,2409.203,2572.373,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2","H6N5F2S1","extra modification",33164.92,5.707055e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2 _ H6N5F2S1 _ extra modification"
"13248",1312.453,2409.203,2572.373,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2","H6N5F2S1","extra modification",33267.94,9.79518e-06,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2 _ H6N5F2S1 _ extra modification"
